"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"44" 19 8.33333333333333 15 7.66666666666667 19.3333333333333 8.66666666666667 20 9
"45" 19 10.6666666666667 16.3333333333333 8.33333333333333 19.3333333333333 11.6666666666667 22.3333333333333 9.66666666666667
"46" 19 13.3333333333333 17.3333333333333 8.33333333333333 19.6666666666667 14.6666666666667 23.6666666666667 9.66666666666667
"47" 19 15 17.3333333333333 9 20 17 24.6666666666667 10.6666666666667
"48" 19 15.6666666666667 18.6666666666667 9 20.3333333333333 17.6666666666667 26.3333333333333 10.6666666666667
"49" 19 17 18.6666666666667 9 20.6666666666667 19.6666666666667 26.6666666666667 11.6666666666667
"50" 19 17.6666666666667 19 9 21 21 27.6666666666667 12.3333333333333
"51" 19 18 19.3333333333333 9 21.3333333333333 22.6666666666667 28.3333333333333 12.3333333333333
"52" 19 18.3333333333333 19.3333333333333 10 22.3333333333333 24.3333333333333 29.3333333333333 14
"53" 19 18.3333333333333 19.3333333333333 10.3333333333333 23.6666666666667 26.3333333333333 30 15.6666666666667
"54" 19 18.6666666666667 19.3333333333333 11 24.3333333333333 28 30.3333333333333 16.6666666666667
"55" 19 19 19.3333333333333 11.3333333333333 25 30.6666666666667 31.6666666666667 18.6666666666667
"56" 19 19.3333333333333 19.3333333333333 11.6666666666667 27 31.6666666666667 31.6666666666667 20
"57" 19 19.3333333333333 19.3333333333333 12.3333333333333 28.6666666666667 33.3333333333333 33 22
"58" 19 19.3333333333333 19.3333333333333 12.6666666666667 31.6666666666667 36 33.6666666666667 23.6666666666667
"59" 19 19.3333333333333 19.3333333333333 12.6666666666667 33.3333333333333 38.6666666666667 34.3333333333333 25.6666666666667
"60" 19 19.3333333333333 19.3333333333333 14 34.3333333333333 42 36.3333333333333 29.6666666666667
"61" 19 19.3333333333333 19.3333333333333 14 36.3333333333333 44.3333333333333 37.6666666666667 30.3333333333333
"62" 19 19.3333333333333 19.3333333333333 14.3333333333333 37.3333333333333 48.6666666666667 37.3333333333333 34
"63" 19 19.3333333333333 19.3333333333333 14.6666666666667 39.3333333333333 52.6666666666667 39.6666666666667 37.3333333333333
"64" 19 19.3333333333333 19.3333333333333 15 41 57.3333333333333 41.3333333333333 40.6666666666667
"65" 19 19.3333333333333 19.3333333333333 15.6666666666667 43 63.3333333333333 42.6666666666667 45
"66" 19 19.3333333333333 19.3333333333333 15.6666666666667 44.3333333333333 71.6666666666667 47.6666666666667 52
"67" 19 19.3333333333333 19.3333333333333 15.6666666666667 44 78.3333333333333 50.3333333333333 56.3333333333333
"68" 19 19.3333333333333 19.3333333333333 15.6666666666667 45.3333333333333 83 53.3333333333333 60.6666666666667
"69" 19 19.3333333333333 19.3333333333333 16.3333333333333 47.6666666666667 93.3333333333333 55.6666666666667 66.3333333333333
"70" 19 19.3333333333333 19.3333333333333 16.3333333333333 49 101.666666666667 59.6666666666667 73
"71" 19 19.3333333333333 19.3333333333333 16.3333333333333 51.3333333333333 112.333333333333 68 82
"72" 19 19.3333333333333 19.3333333333333 16.6666666666667 55.6666666666667 120 73.6666666666667 89
"73" 19 19.3333333333333 19.3333333333333 17 58 132.666666666667 78.3333333333333 94.3333333333333
"74" 19 19.3333333333333 19.3333333333333 17 62 146 82.3333333333333 99
"75" 19 19.3333333333333 19.3333333333333 17 67.3333333333333 156.666666666667 90 105.666666666667
