"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"45" 16.3333333333333 6.66666666666667 6.66666666666667 3 17.6666666666667 9 9 4.33333333333333
"46" 17 7.66666666666667 7.66666666666667 3.33333333333333 19 11.3333333333333 11.3333333333333 4.66666666666667
"47" 17.3333333333333 10 10 3.33333333333333 19.3333333333333 14.3333333333333 14.3333333333333 5.66666666666667
"48" 17.6666666666667 12.3333333333333 12.3333333333333 3.66666666666667 19.6666666666667 17 17 6
"49" 18 15 15 4 20.3333333333333 19.6666666666667 19.6666666666667 6.66666666666667
"50" 18.6666666666667 16 16 4.66666666666667 21 21.3333333333333 21.3333333333333 7.33333333333333
"51" 19 17 17 5 22 22.3333333333333 22.3333333333333 8
"52" 19 17 17 6 22 22.6666666666667 22.6666666666667 9.33333333333333
"53" 19 19.3333333333333 19.3333333333333 7 22.6666666666667 25.3333333333333 25.3333333333333 10.3333333333333
"54" 19 19.3333333333333 19.3333333333333 8 23.3333333333333 26 26 11.3333333333333
"55" 19 19.6666666666667 19.6666666666667 9.33333333333333 24 27 27 13
"56" 19 19.6666666666667 19.6666666666667 10 24.3333333333333 27.3333333333333 27.3333333333333 13.6666666666667
"57" 19 19.6666666666667 19.6666666666667 11 24.6666666666667 27.6666666666667 27.6666666666667 15
"58" 19 19.6666666666667 19.6666666666667 11.3333333333333 25.3333333333333 29.3333333333333 29.3333333333333 16
"59" 19 19.6666666666667 19.6666666666667 11.6666666666667 28 31.3333333333333 31.3333333333333 16.6666666666667
"60" 19 19.6666666666667 19.6666666666667 13 29.3333333333333 33 33 18
"61" 19 19.6666666666667 19.6666666666667 13 31.6666666666667 36 36 19.6666666666667
"62" 19 19.6666666666667 19.6666666666667 14 33.3333333333333 39.6666666666667 39.6666666666667 21
"63" 19 19.6666666666667 19.6666666666667 14 37 46.6666666666667 46.6666666666667 23
"64" 19 19.6666666666667 19.6666666666667 14.6666666666667 40.3333333333333 53.6666666666667 53.6666666666667 25.6666666666667
"65" 19 19.6666666666667 19.6666666666667 15 44 65 65 28.6666666666667
"66" 19 19.6666666666667 19.6666666666667 16.3333333333333 48.6666666666667 73.3333333333333 73.3333333333333 32.3333333333333
"67" 19 19.6666666666667 19.6666666666667 16.3333333333333 53.3333333333333 84 84 34
"68" 19 19.6666666666667 19.6666666666667 16.3333333333333 57 93.3333333333333 93.3333333333333 37.3333333333333
"69" 19 19.6666666666667 19.6666666666667 16.6666666666667 60 106 106 43.3333333333333
"70" 19 19.6666666666667 19.6666666666667 16.6666666666667 63.3333333333333 114 114 47.3333333333333
"71" 19 19.6666666666667 19.6666666666667 16.6666666666667 69.6666666666667 127.666666666667 127.666666666667 49.6666666666667
"72" 19 19.6666666666667 19.6666666666667 16.6666666666667 77 139 139 56
"73" 19 19.6666666666667 19.6666666666667 16.6666666666667 81 146.333333333333 146.333333333333 61.3333333333333
"74" 19 19.6666666666667 19.6666666666667 16.6666666666667 87.3333333333333 159.333333333333 159.333333333333 66
"75" 19 19.6666666666667 19.6666666666667 16.6666666666667 95.6666666666667 172 172 72.3333333333333
"76" 19 19.6666666666667 19.6666666666667 17 100 182.666666666667 182.666666666667 75.6666666666667
"77" 19 19.6666666666667 19.6666666666667 17 106.666666666667 191.666666666667 191.666666666667 80.6666666666667
"78" 19 19.6666666666667 19.6666666666667 17.3333333333333 113.666666666667 204.333333333333 204.333333333333 86
