"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"52" 19 19.6666666666667 19.6666666666667 11.3333333333333 53.6666666666667 75.3333333333333 75.3333333333333 23.6666666666667
"53" 19 19.3333333333333 19.3333333333333 11 54 75 75 23
"54" 19 19 19 10 52.6666666666667 72.6666666666667 72.6666666666667 22
"55" 18.6666666666667 17 17 9.66666666666667 51.3333333333333 68.3333333333333 68.3333333333333 21.3333333333333
"56" 18.6666666666667 16.3333333333333 16.3333333333333 8.66666666666667 47.3333333333333 66 66 20
"57" 17.6666666666667 14.6666666666667 14.6666666666667 7.66666666666667 43.6666666666667 62 62 19
"58" 17.3333333333333 13.3333333333333 13.3333333333333 7 42 57.3333333333333 57.3333333333333 17.6666666666667
"59" 15.6666666666667 9.66666666666667 9.66666666666667 6 37.6666666666667 51 51 16
"60" 14.6666666666667 8.33333333333333 8.33333333333333 5.33333333333333 34.6666666666667 48.3333333333333 48.3333333333333 15.3333333333333
"61" 12.3333333333333 6.66666666666667 6.66666666666667 5 31 42.3333333333333 42.3333333333333 14.3333333333333
"62" 9 5.66666666666667 5.66666666666667 4.66666666666667 25 35.3333333333333 35.3333333333333 12.6666666666667
"63" 7 5 5 4.33333333333333 18.3333333333333 28 28 10.6666666666667
"64" 5 3.33333333333333 3.33333333333333 2.66666666666667 9.33333333333333 11.3333333333333 11.3333333333333 4.66666666666667
"65" 0 0 0 0 0 0 0 0
"66" 0 0 0 0 0 0 0 0
"67" 0 0 0 0 0 0 0 0
"68" 0 0 0 0 0 0 0 0
"69" 0 0 0 0 0 0 0 0
"70" 0 0 0 0 0 0 0 0
"71" 0 0 0 0 0 0 0 0
"72" 0 0 0 0 0 0 0 0
"73" 0 0 0 0 0 0 0 0
"74" 0 0 0 0 0 0 0 0
"75" 0 0 0 0 0 0 0 0
"76" 0 0 0 0 0 0 0 0
"77" 0 0 0 0 0 0 0 0
"78" 0 0 0 0 0 0 0 0
"79" 0 0 0 0 0 0 0 0
"80" 0 0 0 0 0 0 0 0
"81" 0 0 0 0 0 0 0 0
"82" 0 0 0 0 0 0 0 0
"83" 0 0 0 0 0 0 0 0
"84" 0 0 0 0 0 0 0 0
"85" 0 0 0 0 0 0 0 0
"86" 0 0 0 0 0 0 0 0
"87" 0 0 0 0 0 0 0 0
"88" 0 0 0 0 0 0 0 0
"89" 0 0 0 0 0 0 0 0
"90" 0 0 0 0 0 0 0 0
"91" 0 0 0 0 0 0 0 0
"92" 0 0 0 0 0 0 0 0
"93" 0 0 0 0 0 0 0 0
"94" 0 0 0 0 0 0 0 0
"95" 0 0 0 0 0 0 0 0
"96" 0 0 0 0 0 0 0 0
"97" 0 0 0 0 0 0 0 0
"98" 0 0 0 0 0 0 0 0
"99" 0 0 0 0 0 0 0 0
"100" 0 0 0 0 0 0 0 0
