"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"77" 30.6666666666667 36.3333333333333 36.3333333333333 39 682.333333333333 753 753 481.333333333333
"78" 31.6666666666667 36.3333333333333 36.3333333333333 39 691 769.333333333333 769.333333333333 496
"79" 31.6666666666667 36.3333333333333 36.3333333333333 39 695.666666666667 784.666666666667 784.666666666667 505
"80" 32 36.3333333333333 36.3333333333333 39 701.666666666667 801.666666666667 801.666666666667 514.666666666667
"81" 32 36.3333333333333 36.3333333333333 39 704 815 815 526.333333333333
"82" 32 36 36 39 708 822.333333333333 822.333333333333 535
"83" 32.3333333333333 36 36 39 712 832.666666666667 832.666666666667 539
"84" 32.6666666666667 36 36 39 716 843 843 547
"85" 32.6666666666667 36.3333333333333 36.3333333333333 39 719 855.333333333333 855.333333333333 553.333333333333
"86" 32.3333333333333 36 36 39 720 861.333333333333 861.333333333333 557.333333333333
