"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"1" 0 0 0 0 0 0 0 0
"2" 0 0 0 0 0 0 0 0
"3" 0 0 0 0 0 0 0 0
"4" 0 0 0 0 0 0 0 0
"5" 0 0 0 0 0 0 0 0
"6" 0 0 0 0 0 0 0 0
"7" 0 0 0 0 0 0 0 0
"8" 0 0 0 0 0 0 0 0
"9" 0 0 0 0 0 0 0 0
"10" 0 0 0 0 0 0 0 0
"11" 0 0 0 0 0 0 0 0
"12" 0 0 0 0 0 0 0 0
"13" 0 0 0 0 0 0 0 0
"14" 0 0 0 0 0 0 0 0
"15" 0 0 0 0 0 0 0 0
"16" 0 0 0 0 0 0 0 0
"17" 0 0 0 0 0 0 0 0
"18" 0 0 0 0 0 0 0 0
"19" 0 0 0 0 0 0 0 0
"20" 0 0 0 0 0 0 0 0
"21" 0 0 0 0 0 0 0 0
"22" 0 0 0 0 0 0 0 0
"23" 0 0 0 0 0 0 0 0
"24" 0 0.666666666666667 0.666666666666667 0 0 0.666666666666667 0.666666666666667 0
"25" 0 1.66666666666667 1.66666666666667 0 0 2.66666666666667 2.66666666666667 0
"26" 0.333333333333333 3.66666666666667 3.66666666666667 0 0.333333333333333 5 5 0
"27" 1.33333333333333 4.66666666666667 4.66666666666667 0 1.33333333333333 7 7 0
"28" 3.33333333333333 6 6 0 3.66666666666667 8.66666666666667 8.66666666666667 0
"29" 6.66666666666667 6 6 0 7 9 9 0
"30" 10.3333333333333 6.33333333333333 6.33333333333333 0 11 11 11 0
"31" 12 8.33333333333333 8.33333333333333 0 12.6666666666667 13.6666666666667 13.6666666666667 0
"32" 13 9.66666666666667 9.66666666666667 0 13.6666666666667 15.3333333333333 15.3333333333333 0
"33" 14.3333333333333 11 11 0.333333333333333 15 17 17 0.333333333333333
"34" 15.3333333333333 11.3333333333333 11.3333333333333 5 16 18.6666666666667 18.6666666666667 5
"35" 15.6666666666667 12.6666666666667 12.6666666666667 15.3333333333333 16.6666666666667 21.6666666666667 21.6666666666667 15.3333333333333
"36" 16.3333333333333 13.6666666666667 13.6666666666667 20 18.3333333333333 24.3333333333333 24.3333333333333 20
"37" 17.3333333333333 14.6666666666667 14.6666666666667 24 21 27.3333333333333 27.3333333333333 24
