"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"42" 18.6666666666667 6 6 35.6666666666667 44.3333333333333 7.66666666666667 7.66666666666667 36
"43" 18.6666666666667 7.33333333333333 7.33333333333333 36.6666666666667 53.3333333333333 9 9 37
"44" 18.6666666666667 7.66666666666667 7.66666666666667 37.3333333333333 65 10 10 38.3333333333333
"45" 18.6666666666667 8.33333333333333 8.33333333333333 37.6666666666667 76.6666666666667 11.6666666666667 11.6666666666667 39.3333333333333
"46" 18.6666666666667 9 9 38.6666666666667 92.3333333333333 13.3333333333333 13.3333333333333 40.3333333333333
"47" 18.6666666666667 9 9 38.6666666666667 111.666666666667 14.3333333333333 14.3333333333333 41
"48" 18.6666666666667 10 10 38.6666666666667 128 15.3333333333333 15.3333333333333 41.3333333333333
"49" 19 11.3333333333333 11.3333333333333 38.6666666666667 149.666666666667 17.3333333333333 17.3333333333333 42.6666666666667
"50" 19 12.3333333333333 12.3333333333333 39 164.333333333333 18.3333333333333 18.3333333333333 44
"51" 19 13.3333333333333 13.3333333333333 39 183 21.6666666666667 21.6666666666667 47
"52" 19 15.3333333333333 15.3333333333333 39 203.666666666667 25 25 50.3333333333333
"53" 19 17 17 39 227 26.6666666666667 26.6666666666667 52
"54" 19 19 19 39 246.666666666667 33 33 58
"55" 19 20.6666666666667 20.6666666666667 39 270.333333333333 40 40 66.3333333333333
"56" 19 23 23 39 291 50 50 73.6666666666667
"57" 19.3333333333333 26 26 39 316.333333333333 62 62 85.6666666666667
"58" 19.6666666666667 27 27 39 336.333333333333 81.6666666666667 81.6666666666667 100.333333333333
"59" 20.3333333333333 29 29 39 360.333333333333 100.666666666667 100.666666666667 116
"60" 21.3333333333333 30 30 39 382 121.666666666667 121.666666666667 131.333333333333
"61" 22.6666666666667 31.3333333333333 31.3333333333333 39 404 146.666666666667 146.666666666667 147.666666666667
"62" 23 32.3333333333333 32.3333333333333 39 433.666666666667 171 171 164.666666666667
"63" 25.3333333333333 33.6666666666667 33.6666666666667 39 457 199.666666666667 199.666666666667 191.333333333333
"64" 26.3333333333333 34.3333333333333 34.3333333333333 39 478.666666666667 233.333333333333 233.333333333333 213
"65" 28 34.3333333333333 34.3333333333333 39 505.666666666667 263.333333333333 263.333333333333 232.666666666667
"66" 29.6666666666667 35 35 39 530.333333333333 295.666666666667 295.666666666667 256.333333333333
"67" 30.3333333333333 35.6666666666667 35.6666666666667 39 554.333333333333 331 331 284.333333333333
"68" 31 36.3333333333333 36.3333333333333 39 575.666666666667 361.666666666667 361.666666666667 307.333333333333
"69" 31.6666666666667 36.6666666666667 36.6666666666667 39 592 394 394 327.333333333333
"70" 32 36.6666666666667 36.6666666666667 39 610.333333333333 422 422 352
"71" 32.6666666666667 36.6666666666667 36.6666666666667 39 630.333333333333 451.666666666667 451.666666666667 373.333333333333
"72" 34.3333333333333 36.6666666666667 36.6666666666667 39 647.333333333333 482 482 396
"73" 35 37.3333333333333 37.3333333333333 39 662 515.666666666667 515.666666666667 417.333333333333
"74" 35.3333333333333 37.6666666666667 37.6666666666667 39 673.333333333333 546 546 437.666666666667
"75" 35.3333333333333 37.6666666666667 37.6666666666667 39 685.333333333333 573.666666666667 573.666666666667 452.333333333333
"76" 35.3333333333333 37.6666666666667 37.6666666666667 39 692.666666666667 600.666666666667 600.666666666667 469
