"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"76" 30.3333333333333 36 36 39 672.333333333333 741.666666666667 741.666666666667 469.333333333333
"77" 30.6666666666667 36 36 39 682.333333333333 765.333333333333 765.333333333333 481.333333333333
"78" 31.6666666666667 36 36 39 691 781.666666666667 781.666666666667 496
"79" 31.6666666666667 36 36 39 695.666666666667 796 796 505
"80" 32 36 36 39 701.666666666667 813.333333333333 813.333333333333 514.666666666667
"81" 32 36 36 39 704 825.666666666667 825.666666666667 526.333333333333
"82" 32 35.6666666666667 35.6666666666667 39 708 833.666666666667 833.666666666667 535
"83" 32.3333333333333 36 36 39 712 843.666666666667 843.666666666667 539
"84" 32.6666666666667 36 36 39 716 854.333333333333 854.333333333333 547
"85" 32.6666666666667 36.3333333333333 36.3333333333333 39 719 868.666666666667 868.666666666667 553.333333333333
"86" 32.3333333333333 36 36 39 720 873.666666666667 873.666666666667 557.333333333333
"87" 32.3333333333333 36 36 39 719.333333333333 882.333333333333 882.333333333333 564
"88" 32.6666666666667 36 36 39 720.333333333333 887.333333333333 887.333333333333 567
"89" 33 36 36 39 723 892.333333333333 892.333333333333 569.666666666667
"90" 33 36 36 39 723.666666666667 899.333333333333 899.333333333333 573.666666666667
"91" 33 36 36 39 725.333333333333 904.333333333333 904.333333333333 576.666666666667
"92" 33 36 36 39 726 910.333333333333 910.333333333333 580
"93" 32.6666666666667 36 36 39 726.333333333333 912.333333333333 912.333333333333 581.666666666667
"94" 32.6666666666667 36 36 39 727.666666666667 918.333333333333 918.333333333333 585.666666666667
"95" 32.6666666666667 36 36 39 728.666666666667 921.333333333333 921.333333333333 586.666666666667
"96" 32.6666666666667 36 36 39 729 926 926 588.333333333333
"97" 32.6666666666667 36 36 39 730 930 930 589.666666666667
"98" 32.6666666666667 36 36 39 731 934.333333333333 934.333333333333 593.333333333333
"99" 32.6666666666667 36 36 39 731.666666666667 936.666666666667 936.666666666667 597.666666666667
"100" 32.6666666666667 36 36 39 732.666666666667 941 941 598.666666666667
