"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"40" 18.6666666666667 20 20 31.3333333333333 30.6666666666667 41.6666666666667 41.6666666666667 31.6666666666667
"41" 18.6666666666667 20 20 32.6666666666667 36.3333333333333 44 44 33
"42" 18.6666666666667 20 20 35.6666666666667 44.3333333333333 52 52 36
"43" 18.6666666666667 20 20 36.6666666666667 53.3333333333333 58.3333333333333 58.3333333333333 37
"44" 18.6666666666667 20 20 37.3333333333333 65 69.3333333333333 69.3333333333333 38.3333333333333
"45" 18.6666666666667 20 20 37.6666666666667 76.6666666666667 79.3333333333333 79.3333333333333 39.3333333333333
"46" 18.6666666666667 20 20 38.6666666666667 92.3333333333333 91.3333333333333 91.3333333333333 40.3333333333333
"47" 18.6666666666667 20 20 38.6666666666667 111.666666666667 103.666666666667 103.666666666667 41
"48" 18.6666666666667 20 20 38.6666666666667 128 119 119 41.3333333333333
"49" 19 20.6666666666667 20.6666666666667 38.6666666666667 149.666666666667 135.333333333333 135.333333333333 42.6666666666667
"50" 19 20.6666666666667 20.6666666666667 39 164.333333333333 152.333333333333 152.333333333333 44
"51" 19 22.3333333333333 22.3333333333333 39 183 172 172 47
"52" 19 23.3333333333333 23.3333333333333 39 203.666666666667 191.666666666667 191.666666666667 50.3333333333333
"53" 19 24 24 39 227 217.666666666667 217.666666666667 52
"54" 19 26.3333333333333 26.3333333333333 39 246.666666666667 240.333333333333 240.333333333333 58
"55" 19 29.3333333333333 29.3333333333333 39 270.333333333333 273.666666666667 273.666666666667 66.3333333333333
"56" 19 31.3333333333333 31.3333333333333 39 291 308.333333333333 308.333333333333 73.6666666666667
"57" 19.3333333333333 33.6666666666667 33.6666666666667 39 316.333333333333 354.666666666667 354.666666666667 85.6666666666667
"58" 19.6666666666667 36 36 39 336.333333333333 401 401 100.333333333333
"59" 20.3333333333333 37 37 39 360.333333333333 451 451 116
"60" 21.3333333333333 38.3333333333333 38.3333333333333 39 382 507 507 131.333333333333
"61" 22.6666666666667 38.3333333333333 38.3333333333333 39 404 562.666666666667 562.666666666667 147.666666666667
"62" 23 38.3333333333333 38.3333333333333 39 433.666666666667 614.333333333333 614.333333333333 164.666666666667
"63" 25.3333333333333 38.6666666666667 38.6666666666667 39 457 672 672 191.333333333333
"64" 26.3333333333333 38.6666666666667 38.6666666666667 39 478.666666666667 725.333333333333 725.333333333333 213
"65" 28 38.6666666666667 38.6666666666667 39 505.666666666667 775 775 232.666666666667
"66" 29.6666666666667 38.6666666666667 38.6666666666667 39 530.333333333333 836.666666666667 836.666666666667 256.333333333333
"67" 30.3333333333333 38.6666666666667 38.6666666666667 39 554.333333333333 883.666666666667 883.666666666667 284.333333333333
"68" 31 38.6666666666667 38.6666666666667 39 575.666666666667 936.333333333333 936.333333333333 307.333333333333
"69" 31.6666666666667 39 39 39 592 989.666666666667 989.666666666667 327.333333333333
"70" 32 39 39 39 610.333333333333 1033.66666666667 1033.66666666667 352
"71" 32.6666666666667 39 39 39 630.333333333333 1079.66666666667 1079.66666666667 373.333333333333
"72" 34.3333333333333 39 39 39 647.333333333333 1119.33333333333 1119.33333333333 396
"73" 35 39 39 39 662 1154 1154 417.333333333333
"74" 35.3333333333333 38.6666666666667 38.6666666666667 39 673.333333333333 1180 1180 437.666666666667
"75" 35.3333333333333 38.6666666666667 38.6666666666667 39 685.333333333333 1208 1208 452.333333333333
